#version: TeamCity
#If you change this file, it will not be automatically updated after the next release,
#item,id,metadata
lightdwhalfblock,125,2
lightdoublehalfblock,125,2
lightdhalfblock,125,2
lightwoodenplankdoublestep,125,2
lightwoodenplankdstep,125,2
lightwoodplankdoublestep,125,2
lightwoodplankdstep,125,2
lightwplankdoublestep,125,2
lightwplankdstep,125,2
lightplankdoublestep,125,2
lightplankdstep,125,2
lightwoodendoublestep,125,2
lightwoodendstep,125,2
lightwooddoublestep,125,2
lightwooddstep,125,2
lightwdoublestep,125,2
lightwdstep,125,2
lightdoublewoodenplankstep,125,2
lightdwoodenplankstep,125,2
lightdoublewoodplankstep,125,2
lightdwoodplankstep,125,2
lightdoublewplankstep,125,2
lightdwplankstep,125,2
lightdoubleplankstep,125,2
lightdplankstep,125,2
lightdoublewoodenstep,125,2
lightdwoodenstep,125,2
lightdoublewoodstep,125,2
lightdwoodstep,125,2
lightdoublewstep,125,2
lightdwstep,125,2
lightdoublestep,125,2
lightdstep,125,2
lightwoodenplankdoubleslab,125,2
lightwoodenplankdslab,125,2
lightwoodplankdoubleslab,125,2
lightwoodplankdslab,125,2
lightwplankdoubleslab,125,2
lightwplankdslab,125,2
lightplankdoubleslab,125,2
lightplankdslab,125,2
lightwoodendoubleslab,125,2
lightwoodendslab,125,2
lightwooddoubleslab,125,2
lightwooddslab,125,2
lightwdoubleslab,125,2
lightwdslab,125,2
lightdoublewoodenplankslab,125,2
lightdwoodenplankslab,125,2
lightdoublewoodplankslab,125,2
lightdwoodplankslab,125,2
lightdoublewplankslab,125,2
lightdwplankslab,125,2
lightdoubleplankslab,125,2
lightdplankslab,125,2
lightdoublewoodenslab,125,2
lightdwoodenslab,125,2
lightdoublewoodslab,125,2
lightdwoodslab,125,2
lightdoublewslab,125,2
lightdwslab,125,2
lightdoubleslab,125,2
lightdslab,125,2
junglewoodenplankdoublehalfblock,125,3
junglewoodenplankdhalfblock,125,3
junglewoodplankdoublehalfblock,125,3
junglewoodplankdhalfblock,125,3
junglewplankdoublehalfblock,125,3
junglewplankdhalfblock,125,3
jungleplankdoublehalfblock,125,3
jungleplankdhalfblock,125,3
junglewoodendoublehalfblock,125,3
junglewoodendhalfblock,125,3
junglewooddoublehalfblock,125,3
junglewooddhalfblock,125,3
junglewdoublehalfblock,125,3
junglewdhalfblock,125,3
jungledoublewoodenplankhalfblock,125,3
jungledwoodenplankhalfblock,125,3
jungledoublewoodplankhalfblock,125,3
jungledwoodplankhalfblock,125,3
jungledoublewplankhalfblock,125,3
jungledwplankhalfblock,125,3
jungledoubleplankhalfblock,125,3
jungledplankhalfblock,125,3
jungledoublewoodenhalfblock,125,3
jungledwoodenhalfblock,125,3
jungledoublewoodhalfblock,125,3
jungledwoodhalfblock,125,3
jungledoublewhalfblock,125,3
jungledwhalfblock,125,3
jungledoublehalfblock,125,3
jungledhalfblock,125,3
junglewoodenplankdoublestep,125,3
junglewoodenplankdstep,125,3
junglewoodplankdoublestep,125,3
junglewoodplankdstep,125,3
junglewplankdoublestep,125,3
junglewplankdstep,125,3
jungleplankdoublestep,125,3
jungleplankdstep,125,3
junglewoodendoublestep,125,3
junglewoodendstep,125,3
junglewooddoublestep,125,3
junglewooddstep,125,3
junglewdoublestep,125,3
junglewdstep,125,3
jungledoublewoodenplankstep,125,3
jungledwoodenplankstep,125,3
jungledoublewoodplankstep,125,3
jungledwoodplankstep,125,3
jungledoublewplankstep,125,3
jungledwplankstep,125,3
jungledoubleplankstep,125,3
jungledplankstep,125,3
jungledoublewoodenstep,125,3
jungledwoodenstep,125,3
jungledoublewoodstep,125,3
jungledwoodstep,125,3
jungledoublewstep,125,3
jungledwstep,125,3
jungledoublestep,125,3
jungledstep,125,3
junglewoodenplankdoubleslab,125,3
junglewoodenplankdslab,125,3
junglewoodplankdoubleslab,125,3
junglewoodplankdslab,125,3
junglewplankdoubleslab,125,3
junglewplankdslab,125,3
jungleplankdoubleslab,125,3
jungleplankdslab,125,3
junglewoodendoubleslab,125,3
junglewoodendslab,125,3
junglewooddoubleslab,125,3
junglewooddslab,125,3
junglewdoubleslab,125,3
junglewdslab,125,3
jungledoublewoodenplankslab,125,3
jungledwoodenplankslab,125,3
jungledoublewoodplankslab,125,3
jungledwoodplankslab,125,3
jungledoublewplankslab,125,3
jungledwplankslab,125,3
jungledoubleplankslab,125,3
jungledplankslab,125,3
jungledoublewoodenslab,125,3
jungledwoodenslab,125,3
jungledoublewoodslab,125,3
jungledwoodslab,125,3
jungledoublewslab,125,3
jungledwslab,125,3
jungledoubleslab,125,3
jungledslab,125,3
forestwoodenplankdoublehalfblock,125,3
forestwoodenplankdhalfblock,125,3
forestwoodplankdoublehalfblock,125,3
forestwoodplankdhalfblock,125,3
forestwplankdoublehalfblock,125,3
forestwplankdhalfblock,125,3
forestplankdoublehalfblock,125,3
forestplankdhalfblock,125,3
forestwoodendoublehalfblock,125,3
forestwoodendhalfblock,125,3
forestwooddoublehalfblock,125,3
forestwooddhalfblock,125,3
forestwdoublehalfblock,125,3
forestwdhalfblock,125,3
forestdoublewoodenplankhalfblock,125,3
forestdwoodenplankhalfblock,125,3
forestdoublewoodplankhalfblock,125,3
forestdwoodplankhalfblock,125,3
forestdoublewplankhalfblock,125,3
forestdwplankhalfblock,125,3
forestdoubleplankhalfblock,125,3
forestdplankhalfblock,125,3
forestdoublewoodenhalfblock,125,3
forestdwoodenhalfblock,125,3
forestdoublewoodhalfblock,125,3
forestdwoodhalfblock,125,3
forestdoublewhalfblock,125,3
forestdwhalfblock,125,3
forestdoublehalfblock,125,3
forestdhalfblock,125,3
forestwoodenplankdoublestep,125,3
forestwoodenplankdstep,125,3
forestwoodplankdoublestep,125,3
forestwoodplankdstep,125,3
forestwplankdoublestep,125,3
forestwplankdstep,125,3
forestplankdoublestep,125,3
forestplankdstep,125,3
forestwoodendoublestep,125,3
forestwoodendstep,125,3
forestwooddoublestep,125,3
forestwooddstep,125,3
forestwdoublestep,125,3
forestwdstep,125,3
forestdoublewoodenplankstep,125,3
forestdwoodenplankstep,125,3
forestdoublewoodplankstep,125,3
forestdwoodplankstep,125,3
forestdoublewplankstep,125,3
forestdwplankstep,125,3
forestdoubleplankstep,125,3
forestdplankstep,125,3
forestdoublewoodenstep,125,3
forestdwoodenstep,125,3
forestdoublewoodstep,125,3
forestdwoodstep,125,3
forestdoublewstep,125,3
forestdwstep,125,3
forestdoublestep,125,3
forestdstep,125,3
forestwoodenplankdoubleslab,125,3
forestwoodenplankdslab,125,3
forestwoodplankdoubleslab,125,3
forestwoodplankdslab,125,3
forestwplankdoubleslab,125,3
forestwplankdslab,125,3
forestplankdoubleslab,125,3
forestplankdslab,125,3
forestwoodendoubleslab,125,3
forestwoodendslab,125,3
forestwooddoubleslab,125,3
forestwooddslab,125,3
forestwdoubleslab,125,3
forestwdslab,125,3
forestdoublewoodenplankslab,125,3
forestdwoodenplankslab,125,3
forestdoublewoodplankslab,125,3
forestdwoodplankslab,125,3
forestdoublewplankslab,125,3
forestdwplankslab,125,3
forestdoubleplankslab,125,3
forestdplankslab,125,3
forestdoublewoodenslab,125,3
forestdwoodenslab,125,3
forestdoublewoodslab,125,3
forestdwoodslab,125,3
forestdoublewslab,125,3
forestdwslab,125,3
forestdoubleslab,125,3
forestdslab,125,3
woodenplankstep,126,0
woodplankstep,126,0
wplankstep,126,0
plankstep,126,0
woodenstep,126,0
woodstep,126,0
wstep,126,0
woodenplankslab,126,0
woodplankslab,126,0
wplankslab,126,0
plankslab,126,0
woodenslab,126,0
woodslab,126,0
wslab,126,0
woodenplankhalfblock,126,0
woodplankhalfblock,126,0
wplankhalfblock,126,0
plankhalfblock,126,0
woodenhalfblock,126,0
woodhalfblock,126,0
whalfblock,126,0
oakwoodenplankstep,126,0
oakwoodplankstep,126,0
oakwplankstep,126,0
oakplankstep,126,0
oakwoodenstep,126,0
oakwoodstep,126,0
oakwstep,126,0
oakstep,126,0
oakwoodenplankslab,126,0
oakwoodplankslab,126,0
oakwplankslab,126,0
oakplankslab,126,0
oakwoodenslab,126,0
oakwoodslab,126,0
oakwslab,126,0
oakslab,126,0
oakwoodenplankhalfblock,126,0
oakwoodplankhalfblock,126,0
oakwplankhalfblock,126,0
oakplankhalfblock,126,0
oakwoodenhalfblock,126,0
oakwoodhalfblock,126,0
oakwhalfblock,126,0
oakhalfblock,126,0
sprucewoodenplankstep,126,1
sprucewoodplankstep,126,1
sprucewplankstep,126,1
spruceplankstep,126,1
sprucewoodenstep,126,1
sprucewoodstep,126,1
sprucewstep,126,1
sprucestep,126,1
sprucewoodenplankslab,126,1
sprucewoodplankslab,126,1
sprucewplankslab,126,1
spruceplankslab,126,1
sprucewoodenslab,126,1
sprucewoodslab,126,1
sprucewslab,126,1
spruceslab,126,1
sprucewoodenplankhalfblock,126,1
sprucewoodplankhalfblock,126,1
sprucewplankhalfblock,126,1
spruceplankhalfblock,126,1
sprucewoodenhalfblock,126,1
sprucewoodhalfblock,126,1
sprucewhalfblock,126,1
sprucehalfblock,126,1
darkwoodenplankstep,126,1
darkwoodplankstep,126,1
darkwplankstep,126,1
darkplankstep,126,1
darkwoodenstep,126,1
darkwoodstep,126,1
darkwstep,126,1
darkstep,126,1
darkwoodenplankslab,126,1
darkwoodplankslab,126,1
darkwplankslab,126,1
darkplankslab,126,1
darkwoodenslab,126,1
darkwoodslab,126,1
darkwslab,126,1
darkslab,126,1
darkwoodenplankhalfblock,126,1
darkwoodplankhalfblock,126,1
darkwplankhalfblock,126,1
darkplankhalfblock,126,1
darkwoodenhalfblock,126,1
darkwoodhalfblock,126,1
darkwhalfblock,126,1
darkhalfblock,126,1
birchwoodenplankstep,126,2
birchwoodplankstep,126,2
birchwplankstep,126,2
birchplankstep,126,2
birchwoodenstep,126,2
birchwoodstep,126,2
birchwstep,126,2
birchstep,126,2
birchwoodenplankslab,126,2
birchwoodplankslab,126,2
birchwplankslab,126,2
birchplankslab,126,2
birchwoodenslab,126,2
birchwoodslab,126,2
birchwslab,126,2
birchslab,126,2
birchwoodenplankhalfblock,126,2
birchwoodplankhalfblock,126,2
birchwplankhalfblock,126,2
birchplankhalfblock,126,2
birchwoodenhalfblock,126,2
birchwoodhalfblock,126,2
birchwhalfblock,126,2
birchhalfblock,126,2
lightwoodenplankstep,126,2
lightwoodplankstep,126,2
lightwplankstep,126,2
lightplankstep,126,2
lightwoodenstep,126,2
lightwoodstep,126,2
lightwstep,126,2
lightstep,126,2
lightwoodenplankslab,126,2
lightwoodplankslab,126,2
lightwplankslab,126,2
lightplankslab,126,2
lightwoodenslab,126,2
lightwoodslab,126,2
lightwslab,126,2
lightslab,126,2
lightwoodenplankhalfblock,126,2
lightwoodplankhalfblock,126,2
lightwplankhalfblock,126,2
lightplankhalfblock,126,2
lightwoodenhalfblock,126,2
lightwoodhalfblock,126,2
lightwhalfblock,126,2
lighthalfblock,126,2
junglewoodenplankstep,126,3
junglewoodplankstep,126,3
junglewplankstep,126,3
jungleplankstep,126,3
junglewoodenstep,126,3
junglewoodstep,126,3
junglewstep,126,3
junglestep,126,3
junglewoodenplankslab,126,3
junglewoodplankslab,126,3
junglewplankslab,126,3
jungleplankslab,126,3
junglewoodenslab,126,3
junglewoodslab,126,3
junglewslab,126,3
jungleslab,126,3
junglewoodenplankhalfblock,126,3
junglewoodplankhalfblock,126,3
junglewplankhalfblock,126,3
jungleplankhalfblock,126,3
junglewoodenhalfblock,126,3
junglewoodhalfblock,126,3
junglewhalfblock,126,3
junglehalfblock,126,3
forestwoodenplankstep,126,3
forestwoodplankstep,126,3
forestwplankstep,126,3
forestplankstep,126,3
forestwoodenstep,126,3
forestwoodstep,126,3
forestwstep,126,3
foreststep,126,3
forestwoodenplankslab,126,3
forestwoodplankslab,126,3
forestwplankslab,126,3
forestplankslab,126,3
forestwoodenslab,126,3
forestwoodslab,126,3
forestwslab,126,3
forestslab,126,3
forestwoodenplankhalfblock,126,3
forestwoodplankhalfblock,126,3
forestwplankhalfblock,126,3
forestplankhalfblock,126,3
forestwoodenhalfblock,126,3
forestwoodhalfblock,126,3
forestwhalfblock,126,3
foresthalfblock,126,3
cocoaplant,127,0
cocopant,127,0
cocoafruit,127,0
cocofruit,127,0
sandstairs,128,0
sandstonestairs,128,0
sandsstairs,128,0
sstonestairs,128,0
ssstairs,128,0
sandstair,128,0
sandstonestair,128,0
sandsstair,128,0
sstonestair,128,0
ssstair,128,0
emeraldore,129,0
eore,129,0
oreemerald,129,0
oree,129,0
enderchest,130,0
endchest,130,0
echest,130,0
chestender,130,0
chestend,130,0
cheste,130,0
endercontainer,130,0
endcontainer,130,0
econtainer,130,0
tripwirehook,131,0
tripwire,131,0
trip,131,0
tripwirelever,131,0
triphook,131,0
tripwireblock,132,0
tripblock,132,0
blocktrip,132,0
blocktripwire,132,0
emeraldblock,133,0
blockemerald,133,0
eblock,133,0
blocke,133,0
sprucewoodenplankstairs,134,0
sprucewoodplankstairs,134,0
sprucewplankstairs,134,0
spruceplankstairs,134,0
sprucewoodenstairs,134,0
sprucewoodstairs,134,0
sprucewstairs,134,0
sprucestairs,134,0
darkwoodenplankstairs,134,0
darkwoodplankstairs,134,0
darkwplankstairs,134,0
darkplankstairs,134,0
darkwoodenstairs,134,0
darkwoodstairs,134,0
darkwstairs,134,0
darkstairs,134,0
sprucewoodenplankstair,134,0
sprucewoodplankstair,134,0
sprucewplankstair,134,0
spruceplankstair,134,0
sprucewoodenstair,134,0
sprucewoodstair,134,0
sprucewstair,134,0
sprucestair,134,0
darkwoodenplankstair,134,0
darkwoodplankstair,134,0
darkwplankstair,134,0
darkplankstair,134,0
darkwoodenstair,134,0
darkwoodstair,134,0
darkwstair,134,0
darkstair,134,0
birchwoodenplankstairs,135,0
birchwoodplankstairs,135,0
birchwplankstairs,135,0
birchplankstairs,135,0
birchwoodenstairs,135,0
birchwoodstairs,135,0
birchwstairs,135,0
birchstairs,135,0
lightwoodenplankstairs,135,0
lightwoodplankstairs,135,0
lightwplankstairs,135,0
lightplankstairs,135,0
lightwoodenstairs,135,0
lightwoodstairs,135,0
lightwstairs,135,0
lightstairs,135,0
birchwoodenplankstair,135,0
birchwoodplankstair,135,0
birchwplankstair,135,0
birchplankstair,135,0
birchwoodenstair,135,0
birchwoodstair,135,0
birchwstair,135,0
birchstair,135,0
lightwoodenplankstair,135,0
lightwoodplankstair,135,0
lightwplankstair,135,0
lightplankstair,135,0
lightwoodenstair,135,0
lightwoodstair,135,0
lightwstair,135,0
lightstair,135,0
junglewoodenplankstairs,136,0
junglewoodplankstairs,136,0
junglewplankstairs,136,0
jungleplankstairs,136,0
junglewoodenstairs,136,0
junglewoodstairs,136,0
junglewstairs,136,0
junglestairs,136,0
forestwoodenplankstairs,136,0
forestwoodplankstairs,136,0
forestwplankstairs,136,0
forestplankstairs,136,0
forestwoodenstairs,136,0
forestwoodstairs,136,0
forestwstairs,136,0
foreststairs,136,0
junglewoodenplankstair,136,0
junglewoodplankstair,136,0
junglewplankstair,136,0
jungleplankstair,136,0
junglewoodenstair,136,0
junglewoodstair,136,0
junglewstair,136,0
junglestair,136,0
forestwoodenplankstair,136,0
forestwoodplankstair,136,0
forestwplankstair,136,0
forestplankstair,136,0
forestwoodenstair,136,0
forestwoodstair,136,0
forestwstair,136,0
foreststair,136,0
commandblock,137,0
blockcommand,137,0
cmdblock,137,0
blockcmd,137,0
macroblock,137,0
blockmacro,137,0
beacon,138,0
beaconblock,138,0
cobblestonewall,139,0
cstonewall,139,0
cobblewall,139,0
cobblestonefence,139,0
cstonefence,139,0
cobblefence,139,0
mosscobblestonewall,139,1
mosscstonewall,139,1
mosscobblewall,139,1
mcobblestonewall,139,1
mcstonewall,139,1
mcobblewall,139,1
mosscobblestonefence,139,1
mosscstonefence,139,1
mosscobblefence,139,1
mcobblestonefence,139,1
mcstonefence,139,1
mcobblefence,139,1
emptyflowerpot,140,0
emptypot,140,0
flowerpotblock,140,0
potblock,140,0
roseflowerpot,140,1
rosepot,140,1
dandelionflowerpot,140,2
dandelionpot,140,2
oaksaplingflowerpot,140,3
saplingflowerpot,140,3
oakflowerpot,140,3
oaksaplingpot,140,3
saplingpot,140,3
oakpot,140,3
sprucesaplingflowerpot,140,4
spruceflowerpot,140,4
darksaplingflowerpot,140,4
darkflowerpot,140,4
pinesaplingflowerpot,140,4
pineflowerpot,140,4
sprucesaplingpot,140,4
sprucepot,140,4
darksaplingpot,140,4
darkpot,140,4
pinesaplingpot,140,4
pinepot,140,4
birchsaplingflowerpot,140,5
birchflowerpot,140,5
lightsaplingflowerpot,140,5
lightflowerpot,140,5
whitesaplingflowerpot,140,5
whiteflowerpot,140,5
birchsaplingpot,140,5
birchpot,140,5
lightsaplingpot,140,5
lightpot,140,5
whitesaplingpot,140,5
whitepot,140,5
forestsaplingflowerpot,140,6
forestflowerpot,140,6
junglesaplingflowerpot,140,6
jungleflowerpot,140,6
forestsaplingpot,140,6
forestpot,140,6
junglesaplingpot,140,6
junglepot,140,6
redmushroomflowerpot,140,7
redshroomflowerpot,140,7
redmushflowerpot,140,7
rmushroomflowerpot,140,7
rshroomflowerpot,140,7
rmushflowerpot,140,7
redmushroompot,140,7
redshroompot,140,7
redmushpot,140,7
rmushroompot,140,7
rshroompot,140,7
rmushpot,140,7
brownmushroomflowerpot,140,8
brownshroomflowerpot,140,8
brownmushflowerpot,140,8
bmushroomflowerpot,140,8
bshroomflowerpot,140,7
bmushflowerpot,140,8
brownmushroompot,140,8
brownshroompot,140,8
brownmushpot,140,8
bmushroompot,140,8
bshroompot,140,8
bmushpot,140,8
cactusflowerpot,140,9
cactuspot,140,9
deadbushflowerpot,140,10
dbushflowerpot,140,10
deadsaplingflowerpot,140,10
dsaplingflowerpot,140,10
deadshrubflowerpot,140,10
dshrubflowerpot,140,10
deadbushpot,140,10
dbushpot,140,10
deadsaplingpot,140,10
dsaplingpot,140,10
deadshrubpot,140,10
dshrubpot,140,10
fernflowerpot,140,11
bushflowerpot,140,11
fernpot,140,11
bushpot,140,11
carrots,141,0
plantedcarrot,141,0
plantcarrot,141,0
growingcarrot,141,0
potatoes,142,0
plantedpotato,142,0
plantpotato,142,0
growingpotato,142,0
woodenplankbutton,143,0
woodplankbutton,143,0
wplankbutton,143,0
plankbutton,143,0
woodenbutton,143,0
woodbutton,143,0
wbutton,143,0
headblock,144,0
anvil,145,0
slightlydamagedanvil,145,1
slightdamageanvil,145,1
damagedanvil,145,1
verydamagedanvil,145,2
ironshovel,256,0
ironspade,256,0
ishovel,256,0
ispade,256,0
steelshovel,256,0
steelspade,256,0
ironpickaxe,257,0
ironpick,257,0
steelpickaxe,257,0
steelpick,257,0
ipickaxe,257,0
ipick,257,0
ironaxe,258,0
iaxe,258,0
steelaxe,258,0
flintandsteel,259,0
flintandiron,259,0
flintandtinder,259,0
flintnsteel,259,0
flintniron,259,0
flintntinder,259,0
flintsteel,259,0
flintiron,259,0
flinttinder,259,0
lighter,259,0
apple,260,0
normalapple,260,0
redapple,260,0
bow,261,0
arrow,262,0
coal,263,0
charcoal,263,1
ccoal,263,1
diamond,264,0
crystal,264,0
ironingot,265,0
ironbar,265,0
ironi,265,0
steelingot,265,0
steelbar,265,0
steeli,265,0
iingot,265,0
ibar,265,0
ingotiron,265,0
bariron,265,0
iiron,265,0
ingotsteel,265,0
barsteel,265,0
isteel,265,0
ingoti,265,0
bari,265,0
goldingot,266,0
goldbar,266,0
goldi,266,0
gingot,266,0
gbar,266,0
ingotgold,266,0
bargold,266,0
igold,266,0
ingotg,266,0
barg,266,0
ironsword,267,0
steelsword,267,0
isword,267,0
woodensword,268,0
woodsword,268,0
wsword,268,0
woodenshovel,269,0
woodenspade,269,0
woodshovel,269,0
woodspade,269,0
wshovel,269,0
wspade,269,0
woodenpickaxe,270,0
woodenpick,270,0
woodpickaxe,270,0
woodpick,270,0
wpickaxe,270,0
wpick,270,0
woodenaxe,271,0
woodaxe,271,0
waxe,271,0
smoothstonesword,272,0
cobblestonesword,272,0
sstonesword,272,0
cstonesword,272,0
stonesword,272,0
sssword,272,0
cssword,272,0
ssword,272,0
smoothstoneshovel,273,0
smoothstonespade,273,0
cobblestoneshovel,273,0
cobblestonespade,273,0
sstoneshovel,273,0
sstonespade,273,0
cstoneshovel,273,0
cstonespade,273,0
stoneshovel,273,0
stonespade,273,0
ssshovel,273,0
csshovel,273,0
ssspade,273,0
csspade,273,0
sshovel,273,0
sspade,273,0
smoothstonepickaxe,274,0
cobblestonepickaxe,274,0
smoothstonepick,274,0
cobblestonepick,274,0
sstonepickaxe,274,0
sstonepick,274,0
cstonepickaxe,274,0
cstonepick,274,0
stonepickaxe,274,0
stonepick,274,0
sspickaxe,274,0
sspick,274,0
cspickaxe,274,0
cspick,274,0
spickaxe,274,0
spick,274,0
smoothstoneaxe,275,0
cobblestoneaxe,275,0
sstoneaxe,275,0
cstoneaxe,275,0
stoneaxe,275,0
ssaxe,275,0
csaxe,275,0
saxe,275,0
diamondsword,276,0
crystalsword,276,0
dsword,276,0
diamondshovel,277,0
diamondspade,277,0
crystalshovel,277,0
crystalspade,277,0
dshovel,277,0
dspade,277,0
diamondpickaxe,278,0
diamondpick,278,0
crystalpickaxe,278,0
crystalpick,278,0
dpickaxe,278,0
dpick,278,0
diamondaxe,279,0
crystalaxe,279,0
daxe,279,0
stick,280,0
twig,280,0
branch,280,0
bowl,281,0
mushroomsoup,282,0
mrsoup,282,0
soup,282,0
goldsword,283,0
gsword,283,0
goldshovel,284,0
goldspade,284,0
gshovel,284,0
gspade,284,0
goldpickaxe,285,0
goldpick,285,0
gpickaxe,285,0
gpick,285,0
goldaxe,286,0
gaxe,286,0
string,287,0
rope,287,0
feather,288,0
gunpowder,289,0
sulfur,289,0
woodenhoe,290,0
woodhoe,290,0
whoe,290,0
smoothstonehoe,291,0
cobblestonehoe,291,0
sstonehoe,291,0
cstonehoe,291,0
stonehoe,291,0
sshoe,291,0
cshoe,291,0
shoe,291,0
ironhoe,292,0
steelhoe,292,0
ihoe,292,0
diamondhoe,293,0
crystalhoe,293,0
dhoe,293,0
goldhoe,294,0
ghoe,294,0
seeds,295,0
seed,295,0
wheat,296,0
bread,297,0
leatherhelmet,298,0
leatherhelm,298,0
leatherhat,298,0
lhelmet,298,0
lhelm,298,0
lhat,298,0
leatherchestplate,299,0
leatherplatebody,299,0
leatherplate,299,0
leathershirt,299,0
lchestplate,299,0
lplatebody,299,0
lplate,299,0
lshirt,299,0
leatherleggings,300,0
leatherlegs,300,0
leatherpants,300,0
lleggings,300,0
llegs,300,0
lpants,300,0
leatherboots,301,0
leathershoes,301,0
lboots,301,0
lshoes,301,0
chainmailhelmet,302,0
chainmailhelm,302,0
chainmailhat,302,0
chainmhelmet,302,0
chainmhelm,302,0
chainmhat,302,0
cmailhelmet,302,0
cmailhelm,302,0
cmailhat,302,0
chainhelmet,302,0
chainhelm,302,0
chainhat,302,0
cmhelmet,302,0
cmhelm,302,0
cmhat,302,0
chainmailchestplate,303,0
chainmailplatebody,303,0
chainmailplate,303,0
chainmailshirt,303,0
chainmchestplate,303,0
chainmplatebody,303,0
chainmplate,303,0
chainmshirt,303,0
cmailchestplate,303,0
cmailplatebody,303,0
cmailplate,303,0
cmailshirt,303,0
chainchestplate,303,0
chainplatebody,303,0
chainplate,303,0
chainshirt,303,0
cmchestplate,303,0
cmplatebody,303,0
cmplate,303,0
cmshirt,303,0
chainmailleggings,304,0
chainmaillegs,304,0
chainmailpants,304,0
chainmleggings,304,0
chainmlegs,304,0
chainmpants,304,0
cmailleggings,304,0
cmaillegs,304,0
cmailpants,304,0
chainleggings,304,0
chainlegs,304,0
chainpants,304,0
cmleggings,304,0
cmlegs,304,0
cmpants,304,0
chainmailboots,305,0
chainmailshoes,305,0
chainmboots,305,0
chainmshoes,305,0
cmailboots,305,0
cmailshoes,305,0
chainboots,305,0
chainshoes,305,0
cmboots,305,0
cmshoes,305,0
ironhelmet,306,0
ironhelm,306,0
ironhat,306,0
ihelmet,306,0
ihelm,306,0
ihat,306,0
steelhelmet,306,0
steelhelm,306,0
steelhat,306,0
shelmet,306,0
shelm,306,0
shat,306,0
ironchestplate,307,0
ironplatebody,307,0
ironplate,307,0
ironshirt,307,0
ichestplate,307,0
iplatebody,307,0
iplate,307,0
ishirt,307,0
steelchestplate,307,0
steelplatebody,307,0
steelplate,307,0
steelshirt,307,0
schestplate,307,0
splatebody,307,0
sshirt,307,0
ironleggings,308,0
ironlegs,308,0
ironpants,308,0
ileggings,308,0
ilegs,308,0
ipants,308,0
steelleggings,308,0
steellegs,308,0
steelpants,308,0
sleggings,308,0
slegs,308,0
spants,308,0
ironboots,309,0
ironshoes,309,0
iboots,309,0
ishoes,309,0
steelboots,309,0
steelshoes,309,0
sboots,309,0
sshoes,309,0
diamondhelmet,310,0
diamondhelm,310,0
diamondhat,310,0
dhelmet,310,0
dhelm,310,0
dhat,310,0
crystalhelmet,310,0
crystalhelm,310,0
crystalhat,310,0
chelmet,310,0
chelm,310,0
chat,310,0
diamondchestplate,311,0
diamondplatebody,311,0
diamondplate,311,0
diamondshirt,311,0
dchestplate,311,0
dplatebody,311,0
dplate,311,0
dshirt,311,0
crystalchestplate,311,0
crystalplatebody,311,0
crystalplate,311,0
crystalshirt,311,0
cchestplate,311,0
cplatebody,311,0
cplate,311,0
cshirt,311,0
diamondleggings,312,0
diamondlegs,312,0
diamondpants,312,0
dleggings,312,0
dlegs,312,0
dpants,312,0
crystalleggings,312,0
crystallegs,312,0
crystalpants,312,0
cleggings,312,0
clegs,312,0
cpants,312,0
diamondboots,313,0
diamondshoes,313,0
dboots,313,0
dshoes,313,0
crystalboots,313,0
crystalshoes,313,0
cboots,313,0
cshoes,313,0
goldhelmet,314,0
goldhelm,314,0
goldhat,314,0
ghelmet,314,0
ghelm,314,0
ghat,314,0
goldchestplate,315,0
goldplatebody,315,0
goldplate,315,0
goldshirt,315,0
gchestplate,315,0
gplatebody,315,0
gplateplate,315,0
gshirt,315,0
goldleggings,316,0
goldlegs,316,0
goldpants,316,0
gleggings,316,0
glegs,316,0
gpants,316,0
goldboots,317,0
goldshoes,317,0
gboots,317,0
gshoes,317,0
flint,318,0
pork,319,0
porkchop,319,0
rawpork,319,0
rpork,319,0
rawporkchop,319,0
rporkchop,319,0
grilledpork,320,0
grillpork,320,0
gpork,320,0
cookedpork,320,0
cookpork,320,0
cpork,320,0
grilledporkchop,320,0
grillporkchop,320,0
gporkchop,320,0
cookedporkchop,320,0
cookporkchop,320,0
cporkchop,320,0
bacon,320,0
painting,321,0
picture,321,0
goldenapple,322,0
goldapple,322,0
gapple,322,0
enchantedgoldenapple,322,1
enchantedgoldapple,322,1
enchantedgapple,322,1
supergoldenapple,322,1
supergoldapple,322,1
supergapple,322,1
magicalgoldenapple,322,1
magicalgoldapple,322,1
magicalgapple,322,1
magicgoldenapple,322,1
magicgoldapple,322,1
magicgapple,322,1
egoldenapple,322,1
egoldapple,322,1
egapple,322,1
sgoldenapple,322,1
sgoldapple,322,1
sgapple,322,1
mgoldenapple,322,1
mgoldapple,322,1
mgapple,322,1
sign,323,0
woodendoor,324,0
wooddoor,324,0
wdoor,324,0
door,324,0
bucket,325,0
bukkit,325,0
waterbucket,326,0
waterbukkit,326,0
wbucket,326,0
wbukkit,326,0
magmabucket,327,0
magmabukkit,327,0
lavabucket,327,0
lavabukkit,327,0
lbucket,327,0
lbukkit,327,0
minecart,328,0
mcart,328,0
cart,328,0
saddle,329,0
irondoor,330,0
idoor,330,0
steeldoor,330,0
sdoor,330,0
dooriron,330,0
doori,330,0
doorsteel,330,0
doors,330,0
redstonedust,331,0
redstone,331,0
rstonedust,331,0
rstone,331,0
redsdust,331,0
reddust,331,0
rsdust,331,0
rdust,331,0
snow,332,0
