#version: ${full.version}
#If you change this file, it will not be automatically updated after the next release.
#item,id,metadata
bowl,281,0
woodenbowl,281,0
woodbowl,281,0
mushroomsoup,282,0
mrsoup,282,0
soup,282,0
goldsword,283,0
gsword,283,0
goldshovel,284,0
goldspade,284,0
gshovel,284,0
gspade,284,0
goldpickaxe,285,0
goldpick,285,0
gpickaxe,285,0
gpick,285,0
goldaxe,286,0
gaxe,286,0
string,287,0
thread,287,0
feather,288,0
gunpowder,289,0
sulfur,289,0
woodenhoe,290,0
woodhoe,290,0
whoe,290,0
stonehoe,291,0
cobblestonehoe,291,0
cstonehoe,291,0
cshoe,291,0
shoe,291,0
ironhoe,292,0
steelhoe,292,0
ihoe,292,0
diamondhoe,293,0
crystalhoe,293,0
dhoe,293,0
goldhoe,294,0
ghoe,294,0
seeds,295,0
seed,295,0
wheat,296,0
crops,296,0
crop,296,0
bread,297,0
leatherhelmet,298,0
leatherhelm,298,0
leatherhat,298,0
leathercoif,298,0
lhelmet,298,0
lhelm,298,0
lhat,298,0
lcoif,298,0
leatherchestplate,299,0
leatherplatebody,299,0
leatherplate,299,0
leathershirt,299,0
leathertunic,299,0
lchestplate,299,0
lplatebody,299,0
lplate,299,0
lshirt,299,0
ltunic,299,0
leatherleggings,300,0
leatherlegs,300,0
leatherpants,300,0
lleggings,300,0
llegs,300,0
lpants,300,0
leatherboots,301,0
leathershoes,301,0
lboots,301,0
lshoes,301,0
chainmailhelmet,302,0
chainmailhelm,302,0
chainmailhat,302,0
chainmailcoif,302,0
chainmhelmet,302,0
chainmhelm,302,0
chainmhat,302,0
chainmcoif,302,0
cmailhelmet,302,0
cmailhelm,302,0
cmailhat,302,0
cmailcoif,302,0
chainhelmet,302,0
chainhelm,302,0
chainhat,302,0
chaincoif,302,0
cmhelmet,302,0
cmhelm,302,0
cmhat,302,0
cmcoif,302,0
chainmailchestplate,303,0
chainmailplatebody,303,0
chainmailplate,303,0
chainmailshirt,303,0
chainmailtunic,303,0
chainmchestplate,303,0
chainmplatebody,303,0
chainmplate,303,0
chainmshirt,303,0
chainmtunic,303,0
cmailchestplate,303,0
cmailplatebody,303,0
cmailplate,303,0
cmailshirt,303,0
cmailtunic,303,0
chainchestplate,303,0
chainplatebody,303,0
chainplate,303,0
chainshirt,303,0
chaintunic,303,0
cmchestplate,303,0
cmplatebody,303,0
cmplate,303,0
cmshirt,303,0
cmtunic,303,0
chainmailleggings,304,0
chainmaillegs,304,0
chainmailpants,304,0
chainmleggings,304,0
chainmlegs,304,0
chainmpants,304,0
cmailleggings,304,0
cmaillegs,304,0
cmailpants,304,0
chainleggings,304,0
chainlegs,304,0
chainpants,304,0
cmleggings,304,0
cmlegs,304,0
cmpants,304,0
chainmailboots,305,0
chainmailshoes,305,0
chainmboots,305,0
chainmshoes,305,0
cmailboots,305,0
cmailshoes,305,0
chainboots,305,0
chainshoes,305,0
cmboots,305,0
cmshoes,305,0
ironhelmet,306,0
ironhelm,306,0
ironhat,306,0
ironcoif,306,0
ihelmet,306,0
ihelm,306,0
ihat,306,0
icoif,306,0
steelhelmet,306,0
steelhelm,306,0
steelhat,306,0
steelcoif,306,0
shelmet,306,0
shelm,306,0
shat,306,0
scoif,306,0
ironchestplate,307,0
ironplatebody,307,0
ironshirt,307,0
irontunic,307,0
ichestplate,307,0
iplatebody,307,0
ishirt,307,0
itunic,307,0
steelchestplate,307,0
steelplatebody,307,0
steelplate,307,0
steelshirt,307,0
steeltunic,307,0
schestplate,307,0
splatebody,307,0
sshirt,307,0
stunic,307,0
ironleggings,308,0
ironlegs,308,0
ironpants,308,0
ileggings,308,0
ilegs,308,0
ipants,308,0
steelleggings,308,0
steellegs,308,0
steelpants,308,0
sleggings,308,0
slegs,308,0
spants,308,0
ironboots,309,0
ironshoes,309,0
iboots,309,0
ishoes,309,0
steelboots,309,0
steelshoes,309,0
sboots,309,0
sshoes,309,0
diamondhelmet,310,0
diamondhelm,310,0
diamondhat,310,0
diamondcoif,310,0
dhelmet,310,0
dhelm,310,0
dhat,310,0
dcoif,310,0
crystalhelmet,310,0
crystalhelm,310,0
crystalhat,310,0
crystalcoif,310,0
chelmet,310,0
chelm,310,0
chat,310,0
ccoif,310,0
diamondchestplate,311,0
diamondplatebody,311,0
diamondplate,311,0
diamondshirt,311,0
diamondtunic,311,0
dchestplate,311,0
dplatebody,311,0
dplate,311,0
dshirt,311,0
dtunic,311,0
crystalchestplate,311,0
crystalplatebody,311,0
crystalplate,311,0
crystalshirt,311,0
crystaltunic,311,0
cchestplate,311,0
cplatebody,311,0
cplate,311,0
cshirt,311,0
ctunic,311,0
diamondleggings,312,0
diamondlegs,312,0
diamondpants,312,0
dleggings,312,0
dlegs,312,0
dpants,312,0
crystalleggings,312,0
crystallegs,312,0
crystalpants,312,0
cleggings,312,0
clegs,312,0
cpants,312,0
diamondboots,313,0
diamondshoes,313,0
dboots,313,0
dshoes,313,0
crystalboots,313,0
crystalshoes,313,0
cboots,313,0
cshoes,313,0
goldhelmet,314,0
goldhelm,314,0
goldhat,314,0
goldcoif,314,0
ghelmet,314,0
ghelm,314,0
ghat,314,0
gcoif,314,0
goldchestplate,315,0
goldplatebody,315,0
goldshirt,315,0
goldtunic,315,0
gchestplate,315,0
gplatebody,315,0
gplateplate,315,0
gshirt,315,0
gtunic,315,0
goldleggings,316,0
goldlegs,316,0
goldpants,316,0
gleggings,316,0
glegs,316,0
gpants,316,0
goldboots,317,0
goldshoes,317,0
gboots,317,0
gshoes,317,0
flint,318,0
pork,319,0
porkchop,319,0
rawpork,319,0
rpork,319,0
rawporkchop,319,0
rporkchop,319,0
cookedpork,320,0
grilledpork,320,0
grillpork,320,0
gpork,320,0
cookpork,320,0
cpork,320,0
grilledporkchop,320,0
grillporkchop,320,0
gporkchop,320,0
cookedporkchop,320,0
cookporkchop,320,0
cporkchop,320,0
bacon,320,0
painting,321,0
picture,321,0
goldenapple,322,0
goldapple,322,0
gapple,322,0
enchantedgoldenapple,322,1
enchantedgoldapple,322,1
enchantedgapple,322,1
supergoldenapple,322,1
supergoldapple,322,1
supergapple,322,1
magicalgoldenapple,322,1
magicalgoldapple,322,1
magicalgapple,322,1
magicgoldenapple,322,1
magicgoldapple,322,1
magicgapple,322,1
egoldenapple,322,1
egoldapple,322,1
egapple,322,1
sgoldenapple,322,1
sgoldapple,322,1
sgapple,322,1
mgoldenapple,322,1
mgoldapple,322,1
mgapple,322,1
sign,323,0
woodendoor,324,0
wooddoor,324,0
wdoor,324,0
door,324,0
oakdoor,324,0
odoor,324,0
bucket,325,0
bukkit,325,0
waterbucket,326,0
waterbukkit,326,0
wbucket,326,0
wbukkit,326,0
magmabucket,327,0
magmabukkit,327,0
lavabucket,327,0
lavabukkit,327,0
lbucket,327,0
lbukkit,327,0
minecart,328,0
mcart,328,0
cart,328,0
saddle,329,0
irondoor,330,0
idoor,330,0
steeldoor,330,0
sdoor,330,0
dooriron,330,0
doori,330,0
doorsteel,330,0
doors,330,0
redstonedust,331,0
redstone,331,0
rstonedust,331,0
rstone,331,0
redsdust,331,0
reddust,331,0
rsdust,331,0
rdust,331,0
snow,332,0
snowball,332,0
snball,332,0
sball,332,0
boat,333,0
leather,334,0
cowhide,334,0
hide,334,0
milkbucket,335,0
milkbukkit,335,0
mbucket,335,0
mbukkit,335,0
claybrick,336,0
brick,336,0
redbrick,336,0
rbrick,336,0
clayball,337,0
cball,337,0
clay,337,0
reeds,338,0
reed,338,0
sugarcane,338,0
scane,338,0
bamboo,338,0
paper,339,0
papyrus,339,0
book,340,0
slimeball,341,0
slball,341,0
chestminecart,342,0
storageminecart,342,0
storagemcart,342,0
chestmcart,342,0
storagecart,342,0
chestcart,342,0
sminecart,342,0
cminecart,342,0
smcart,342,0
cmcart,342,0
scart,342,0
ccart,342,0
furnaceminecart,343,0
engineminecart,343,0
poweredminecart,343,0
powerminecart,343,0
enginemcart,343,0
poweredmcart,343,0
powermcart,343,0
furnacemcart,343,0
enginecart,343,0
poweredcart,343,0
powercart,343,0
furnacecart,343,0
eminecart,343,0
pminecart,343,0
fminecart,343,0
emcart,343,0
pmcart,343,0
fmcart,343,0
ecart,343,0
pcart,343,0
fcart,343,0
egg,344,0
compass,345,0
fishingrod,346,0
fishrod,346,0
frod,346,0
rod,346,0
watch,347,0
goldwatch,347,0
goldclock,347,0
gwatch,347,0
gclock,347,0
clock,347,0
glowstonedust,348,0
glowingstonedust,348,0
lightstonedust,348,0
lbdust,348,0
gbdust,348,0
lsdust,348,0
gsdust,348,0
rawfish,349,0
rafish,349,0
fish,349,0
rawsalmonfish,349,1
rasalmonfish,349,1
salmonfish,349,1
rawsalmon,349,1
rasalmon,349,1
salmon,349,1
sfish,349,1
fishs,349,1
rawclownfish,349,2
raclownfish,349,2
clownfish,349,2
rawnemo,349,2
ranemo,349,2
nemo,349,2
nemofish,349,2
fishnemo,349,2
clfish,349,2
fishcl,349,2
nfish,349,2
fishn,349,2
rawpufferfish,349,3
rapufferfish,349,3
pufferfish,349,3
pufffish,349,3
fishpuff,349,3
pfish,349,3
fishp,349,3
cookedfish,350,0
cookfish,350,0
cfish,350,0
grilledfish,350,0
grillfish,350,0
gfish,350,0
roastedfish,350,0
roastfish,350,0
rofish,350,0
cookedsalmonfish,350,1
cooksalmonfish,350,1
csalmonfish,350,1
grilledsalmonfish,350,1
grillsalmonfish,350,1
gsalmonfish,350,1
roastedsalmonfish,350,1
roastsalmonfish,350,1
rosalmonfish,350,1
cookedsalmon,350,1
cooksalmon,350,1
csalmon,350,1
grilledsalmon,350,1
grillsalmon,350,1
gsalmon,350,1
roastedsalmon,350,1
roastsalmon,350,1
rosalmon,350,1
dye,351,0
inksack,351,0
inksac,351,0
isack,351,0
isac,351,0
sack,351,0
sac,351,0
blackinksack,351,0
blackinksac,351,0
blackisack,351,0
blackisac,351,0
blacksack,351,0
blacksac,351,0
inksackblack,351,0
inksacblack,351,0
isackblack,351,0
isacblack,351,0
sackblack,351,0
sacblack,351,0
blackinksackcolour,351,0
blackinksaccolour,351,0
blackisackcolour,351,0
blackisaccolour,351,0
blacksackcolour,351,0
blacksaccolour,351,0
inksackblackcolour,351,0
inksacblackcolour,351,0
isackblackcolour,351,0
isacclackcolour,351,0
sackblackcolour,351,0
sacblackcolour,351,0
blackinksackcolor,351,0
blackinksaccolor,351,0
blackisackcolor,351,0
blackisaccolor,351,0
blacksackcolor,351,0
blacksaccolor,351,0
inksackblackcolor,351,0
inksacblackcolor,351,0
isackblackcolor,351,0
isacblackcolor,351,0
sackblackcolor,351,0
sacblackcolor,351,0
blackinksackdye,351,0
blackinksacdye,351,0
blackisackdye,351,0
blackisacdye,351,0
blacksackdye,351,0
blacksacdye,351,0
inksackblackdye,351,0
inksacblackdye,351,0
isackblackdye,351,0
isacclackdye,351,0
sackblackdye,351,0
sacblackdye,351,0
blackcolor,351,0
blackdye,351,0
rosered,351,1
roseredcolor,351,1
roseredcolour,351,1
rosereddye,351,1
redrosecolor,351,1
redrosecolour,351,1
redrosedye,351,1
redr,351,1
redrcolor,351,1
redrcolour,351,1
redrdye,351,1
redcolor,351,1
redcolour,351,1
reddye,351,1
cactusgreen,351,2
greencactus,351,2
cactusgreencolour,351,2
greencactuscolour,351,2
cactusgreencolor,351,2
greencactuscolor,351,2
cactusgreendye,351,2
greencactusdye,351,2
greencolour,351,2
greencolor,351,2
greendye,351,2
cocoabeans,351,3
cocoabean,351,3
cocobeans,351,3
cocobean,351,3
cbeans,351,3
cbean,351,3
beans,351,3
bean,351,3
browncocoabeans,351,3
browncocoabean,351,3
browncocobeans,351,3
browncocobean,351,3
browncbeans,351,3
browncbean,351,3
brownbeans,351,3
brownbean,351,3
brownb,351,3
cocoabeanscolour,351,3
cocoabeancolour,351,3
cocobeanscolour,351,3
cocobeancolour,351,3
cbeanscolour,351,3
cbeancolour,351,3
beanscolour,351,3
beancolour,351,3
browncocoabeanscolour,351,3
browncocoabeancolour,351,3
browncocobeanscolour,351,3
browncocobeancolour,351,3
browncbeanscolour,351,3
browncbeancolour,351,3
brownbeanscolour,351,3
brownbeancolour,351,3
brownbcolour,351,3
cocoabeanscolor,351,3
cocoabeancolor,351,3
cocobeanscolor,351,3
cocobeancolor,351,3
cbeanscolor,351,3
cbeancolor,351,3
beanscolor,351,3
beancolor,351,3
browncocoabeanscolor,351,3
browncocoabeancolor,351,3
browncocobeanscolor,351,3
browncocobeancolor,351,3
browncbeanscolor,351,3
browncbeancolor,351,3
brownbeanscolor,351,3
brownbeancolor,351,3
brownbcolor,351,3
cocoabeansdye,351,3
cocoabeandye,351,3
cocobeansdye,351,3
cocobeandye,351,3
cbeansdye,351,3
cbeandye,351,3
beansdye,351,3
beandye,351,3
browncocoabeansdye,351,3
browncocoabeandye,351,3
browncocobeansdye,351,3
browncocobeandye,351,3
browncbeansdye,351,3
browncbeandye,351,3
brownbeansdye,351,3
brownbeandye,351,3
brownbdye,351,3
browncolour,351,3
browncolor,351,3
browndye,351,3
lapislazuli,351,4
bluelapislazuli,351,4
bluelapisl,351,4
bluelapis,351,4
bluel,351,4
lapislazuliblue,351,4
lapislblue,351,4
lapisblue,351,4
lapisl,351,4
lapis,351,4
bluelapislazulicolour,351,4
bluelapislcolour,351,4
bluelapiscolour,351,4
lapislazulibluecolour,351,4
lapislbluecolour,351,4
lapisbluecolour,351,4
lapislazulicolour,351,4
lapislcolour,351,4
lapiscolour,351,4
bluelapislazulicolor,351,4
bluelapislcolor,351,4
bluelapiscolor,351,4
lapislazulibluecolor,351,4
lapislbluecolor,351,4
lapisbluecolor,351,4
lapislazulicolor,351,4
lapislcolor,351,4
lapiscolor,351,4
bluelapislazulidye,351,4
bluelapisldye,351,4
bluelapisdye,351,4
lapislazulibluedye,351,4
lapislbluedye,351,4
lapisbluedye,351,4
lapislazulidye,351,4
lapisldye,351,4
lapisdye,351,4
bluecolour,351,4
bluecolor,351,4
bluedye,351,4
purpledye,351,5
purplecolour,351,5
purplecolor,351,5
cyandye,351,6
cyancolour,351,6
cyancolor,351,6
lightgraydye,351,7
lightgraycolour,351,7
lightgraycolor,351,7
lgraycolour,351,7
lgraycolor,351,7
lgraydye,351,7
lightgreydye,351,7
lightgreycolour,351,7
lightgreycolor,351,7
lgreycolour,351,7
lgreycolor,351,7
lgreydye,351,7
silvercolour,351,7
silvercolor,351,7
silverdye,351,7
darkgraydye,351,8
darkgraycolour,351,8
darkgraycolor,351,8
dgraycolour,351,8
dgraycolor,351,8
dgraydye,351,8
graycolour,351,8
graycolor,351,8
graydye,351,8
darkgreydye,351,8
darkgreycolour,351,8
darkgreycolor,351,8
dgreycolour,351,8
dgreycolor,351,8
dgreydye,351,8
greycolour,351,8
greycolor,351,8
greydye,351,8
pinkdye,351,9
pinkcolour,351,9
pinkcolor,351,9
limedye,351,10
limecolour,351,10
limecolor,351,10
dandelionyellow,351,11
dandelionyellowcolour,351,11
dandelionyellowcolor,351,11
dandelionyellowdye,351,11
yellowdandelioncolour,351,11
yellowdandelioncolor,351,11
yellowdandeliondye,351,11
yellowd,351,11
yellowdcolour,351,11
yellowdcolor,351,11
yellowddye,351,11
dyellow,351,11
dyellowcolour,351,11
dyellowcolor,351,11
dyellowdye,351,11
yellowcolour,351,11
yellowcolor,351,11
yellowdye,351,11
lightbluecolour,351,12
lightbluecolor,351,12
lightbluedye,351,12
lbluecolour,351,12
lbluecolor,351,12
lbluedye,351,12
magentacolour,351,13
magentacolor,351,13
magentadye,351,13
orangecolour,351,14
orangecolor,351,14
orangedye,351,14
bonemeal,351,15
whitebonemeal,351,15
whitebonemealcolour,351,15
whitebonemealcolor,351,15
whitebonemealdye,351,15
bonemealwhite,351,15
bonemealwhitecolour,351,15
bonemealwhitecolor,351,15
bonemealwhitedye,351,15
whitebonem,351,15
whitebonemcolour,351,15
whitebonemcolor,351,15
whitebonemdye,351,15
bonemwhite,351,15
bonemwhitecolour,351,15
bonemwhitecolor,351,15
bonemwhitedye,351,15
bonemealcolour,351,15
bonemealcolor,351,15
bonemealdye,351,15
bonem,351,15
bonemcolour,351,15
bonemcolor,351,15
bonemdye,351,15
whitecolour,351,15
whitecolor,351,15
whitedye,351,15
bone,352,0
sugar,353,0
whitedust,353,0
cake,354,0
bed,355
whitebed,355,0
wbed,355,0
orangebed,355,1
obed,355,1
magentabed,355,2
mbed,355,2
lightbluebed,355,3
lightblubed,355,3
lbluebed,355,3
lblubed,355,3
lbbed,355,3
yellowbed,355,4
ybed,355,4
lightgreenbed,355,5
lgreenbed,355,5
lightgrebed,355,5
lgrebed,355,5
limebed,355,5
lbed,355,5
pinkbed,355,6
pibed,355,6
darkgraybed,355,7
dgraybed,355,7
darkgreybed,355,7
dgreybed,355,7
darkgrabed,355,7
dgrabed,355,7
graybed,355,7
greybed,355,7
grabed,355,7
lgbed,355,8
lightgraybed,355,8
lgraybed,355,8
lightgreybed,355,8
lgreybed,355,8
lightgrabed,355,8
lgrabed,355,8
silverbed,355,8
sibed,355,8
cyanbed,355,9
cbed,355,9
purplebed,355,10
pubed,355,10
bluebed,355,11
blubed,355,11
brownbed,355,12
brobed,355,12
darkgreenbed,355,13
dgreenbed,355,13
greenbed,355,13
darkgrebed,355,13
dgrebed,355,13
grebed,355,13
redbed,355,14
rbed,355,14
blackbed,355,15
blabed,355,15
redstonerepeater,356,0
redstonerepeat,356,0
redstonedelayer,356,0
redstonedelay,356,0
redstonedioder,356,0
redstonediode,356,0
rstonerepeater,356,0
rstonerepeat,356,0
rstonedelayer,356,0
rstonedelay,356,0
rstonedioder,356,0
rstonediode,356,0
redsrepeater,356,0
redsrepeat,356,0
redsdelayer,356,0
redsdelay,356,0
redsdioder,356,0
redsdiode,356,0
rsrepeater,356,0
rsrepeat,356,0
rsdelayer,356,0
rsdelay,356,0
rsdioder,356,0
rsdiode,356,0
repeater,356,0
repeat,356,0
delayer,356,0
delay,356,0
dioder,356,0
diode,356,0
cookie,357,0
chart,358,0
map0,358,0
map1,358,1
map2,358,2
map3,358,3
map4,358,4
map5,358,5
map6,358,6
map7,358,7
map8,358,8
map9,358,9
map10,358,10
map11,358,11
map12,358,12
map13,358,13
map14,358,14
map15,358,15
shears,359,0
shear,359,0
sheers,359,0
sheer,359,0
woolcutters,359,0
woolcutter,359,0
cutterswool,359,0
cutterwool,359,0
melonslice,360,0
mslice,360,0
slicemelon,360,0
watermelonslice,360,0
greenmelonslice,360,0
melongreenslice,360,0
pumpkinseeds,361,0
pseeds,361,0
seedsp,361,0
seedspumpkin,361,0
pumpseeds,361,0
seedspump,361,0
melonseeds,362,0
mseeds,362,0
watermelonseeds,362,0
greenmelonseeds,362,0
gmelonseeds,362,0
seedsmelon,362,0
seedswatermelon,362,0
rawbeef,363,0
rawsteak,363,0
uncookedbeef,363,0
uncookedsteak,363,0
cowmeat,363,0
plainbeef,363,0
beef,364,0
steak,364,0
cookedbeef,364,0
grilledbeef,364,0
cookedsteak,364,0
grilledsteak,364,0
cookedcowmeat,364,0
rawchicken,365,0
uncookedchicken,365,0
plainchicken,365,0
chickenplain,365,0
chickenuncooked,365,0
chickenraw,365,0
cookedchicken,366,0
grilledchicken,366,0
toastedchicken,366,0
gchicken,366,0
bbqchicken,366,0
friedchicken,366,0
cchicken,366,0
rottenflesh,367,0
zombieflesh,367,0
rottenmeat,367,0
zombiemeat,367,0
badflesh,367,0
poisonflesh,367,0
zombieremains,367,0
enderpearl,368,0
endpearl,368,0
pearl,368,0
epearl,368,0
bluepearl,368,0
endergem,368,0
blazerod,369,0
goldenrod,369,0
goldrod,369,0
blazestick,369,0
goldstick,369,0
brod,369,0
grod,369,0
bstick,369,0
gstick,369,0
ghasttear,370,0
ghastdrop,370,0
ghosttear,370,0
ghostdrop,370,0
gtear,370,0
gdrop,370,0
tear,370,0
goldnugget,371,0
gnugget,371,0
goldpebble,371,0
gpebble,371,0
goldball,371,0
gball,371,0
netherstalk,372,0
deathstalk,372,0
hellstalk,372,0
nstalk,372,0
dstalk,372,0
hstalk,372,0
netherwarts,372,0
netherwart,372,0
netherplant,372,0
nethercrop,372,0
hellwarts,372,0
hellwart,372,0
hellplant,372,0
hellcrop,372,0
deathwarts,372,0
deathwart,372,0
deathplant,372,0
deathcrop,372,0
nwarts,372,0
nwart,372,0
ncrop,372,0
nplant,372,0
hwarts,372,0
hwart,372,0
hplant,372,0
hcrop,372,0
dwarts,372,0
dwart,372,0
dplant,372,0
dcrop,372,0
potion,373,0
mixture,373,0
potions,373,0
waterbottle,373,0
fullbottle,373,0
watervase,373,0
fullvase,373,0
clearpotion,373,6
clearpot,373,6
clearextendedpotion,373,7
clearexpotion,373,7
clear2potion,373,7
clearextendedpot,373,7
clearexpot,373,7
clear2pot,373,7
diffusepotion,373,11
diffusepot,373,11
artlesspotion,373,13
artlesspot,373,13
thinpotion,373,14
thinpot,373,14
thinextendedpotion,373,15
thinexpotion,373,15
thin2potion,373,15
thinextendedpot,373,15
thinexpot,373,15
thin2pot,373,15
awkwardpotion,373,16
awkwardpot,373,16
bunglingpotion,373,22
bunglingpot,373,22
bunglingextendedpotion,373,23
bunglingexpotion,373,23
bungling2potion,373,23
bunglingextendedpot,373,23
bunglingexpot,373,23
bungling2pot,373,23
smoothpotion,373,27
smoothpot,373,27
suavepotion,373,29
suavepot,373,29
debonairpotion,373,30
debonairpot,373,30
debonairextendedpotion,373,31
debonairexpotion,373,31
debonair2potion,373,31
debonairextendedpot,373,31
debonairexpot,373,31
debonair2pot,373,31
thickpotion,373,32
thickpot,373,32
charmingpotion,373,38
charmingpot,373,38
charmingextendedpotion,373,39
charmingexpotion,373,39
charming2potion,373,39
charmingextendedpot,373,39
charmingexpot,373,39
charming2pot,373,39
refinedpotion,373,43
refinedpot,373,43
cordialpotion,373,45
cordialpot,373,45
sparklingpotion,373,46
sparklingpot,373,46
sparklingextendedpotion,373,47
sparklingexpotion,373,47
sparkling2potion,373,47
sparklingextendedpot,373,47
sparklingexpot,373,47
sparkling2pot,373,47
potentpotion,373,48
potentpot,373,48
rankpotion,373,54
rankpot,373,54
rankextendedpotion,373,55
rankexpotion,373,55
rank2potion,373,55
rankextendedpot,373,55
rankexpot,373,55
rank2pot,373,55
acridpotion,373,59
acridpot,373,59
grosspotion,373,61
grosspot,373,61
stinkypotion,373,62
stinkypot,373,62
stinkyextendedpotion,373,63
stinkyexpotion,373,63
stinky2potion,373,63
stinkyextendedpot,373,63
stinkyexpot,373,63
stinky2pot,373,63
mundaneextendedpotion,373,64
mundaneexpotion,373,64
mundane2potion,373,64
mundaneextendedpot,373,64
mundaneexpot,373,64
mundane2pot,373,64
mundanepotion,373,8192
mundanepot,373,8192
regenerationpotion,373,8193
regeneratepotion,373,8193
regenpotion,373,8193
regenerationpot,373,8193
regeneratepot,373,8193
regenpot,373,8193
rpot,373,8193
swiftnesspotion,373,8194
swiftpotion,373,8194
speedpotion,373,8194
swiftnesspot,373,8194
swiftpot,373,8194
speedpot,373,8194
swpot,373,8194
fireresistancepotion,373,8195
fireresistpotion,373,8195
firerespotion,373,8195
fireresistancepot,373,8195
fireresistpot,373,8195
firerespot,373,8195
fpot,373,8195
poisonpotion,373,8196
acidpotion,373,8196
poisonpot,373,8196
acidpot,373,8196
ppot,373,8196
healingpotion,373,8197
healpotion,373,8197
lifepotion,373,8197
healingpot,373,8197
healpot,373,8197
lifepot,373,8197
hpot,373,8197
nightvisionpotion,373,8198
nvisionpotion,373,8198
nightvpotion,373,8198
darkvisionpotion,373,8198
dvisionpotion,373,8198
darkvpotion,373,8198
nightvisionpot,373,8198
nvisionpot,373,8198
nightvpot,373,8198
darkvisionpot,373,8198
dvisionpot,373,8198
darkvpot,373,8198
npot,373,8198
weaknesspotion,373,8200
weakpotion,373,8200
weaknesspot,373,8200
weakpot,373,8200
wpot,373,8200
strengthpotion,373,8201
strongpotion,373,8201
strpotion,373,8201
strengthpot,373,8201
strongpot,373,8201
strpot,373,8201
stpot,373,8201
slownesspotion,373,8202
slowpotion,373,8202
slownesspot,373,8202
slowpot,373,8202
slpot,373,8202
harmingpotion,373,8204
damagepotion,373,8204
dmgpotion,373,8204
harmingpot,373,8204
damagepot,373,8204
dmgpot,373,8204
dpot,373,8204
waterbreathingpotion,373,8205
waterbreathpotion,373,8205
breathingpotion,373,8205
breathpotion,373,8205
waterbreathingpot,373,8205
waterbreathpot,373,8205
breathingpot,373,8205
breathpot,373,8205
wbpot,373,8205
invisibilitypotion,373,8206
invisiblepotion,373,8206
invpotion,373,8206
invisibilitypot,373,8206
invisiblepot,373,8206
invpot,373,8206
ipot,373,8206
regenerationleveliipotion,373,8225
regenerateleveliipotion,373,8225
regenleveliipotion,373,8225
regenerationlevel2potion,373,8225
regeneratelevel2potion,373,8225
regenlevel2potion,373,8225
regenerationiipotion,373,8225
regenerateiipotion,373,8225
regeniipotion,373,8225
regenerationleveliipot,373,8225
regenerateleveliipot,373,8225
regenleveliipot,373,8225
regenerationlevel2pot,373,8225
regeneratelevel2pot,373,8225
regenlevel2pot,373,8225
regenerationiipot,373,8225
regenerateiipot,373,8225
regeniipot,373,8225
r2pot,373,8225
swiftnessleveliipotion,373,8226
swiftleveliipotion,373,8226
speedleveliipotion,373,8226
swiftnesslevel2potion,373,8226
swiftlevel2potion,373,8226
speedlevel2potion,373,8226
swiftnessiipotion,373,8226
swiftiipotion,373,8226
speediipotion,373,8226
swiftnessleveliipot,373,8226
swiftleveliipot,373,8226
speedleveliipot,373,8226
swiftnesslevel2pot,373,8226
swiftlevel2pot,373,8226
speedlevel2pot,373,8226
swiftnessiipot,373,8226
swiftiipot,373,8226
speediipot,373,8226
sw2pot,373,8226
poisonleveliipotion,373,8228
acidleveliipotion,373,8228
poisonlevel2potion,373,8228
acidlevel2potion,373,8228
poisoniipotion,373,8228
acidiipotion,373,8228
poisonleveliipot,373,8228
acidleveliipot,373,8228
poisonlevel2pot,373,8228
acidlevel2pot,373,8228
poisoniipot,373,8228
acidiipot,373,8228
p2pot,373,8228
healingleveliipotion,373,8229
healleveliipotion,373,8229
healinglevel2potion,373,8229
heallevel2potion,373,8229
healingiipotion,373,8229
healiipotion,373,8229
healingleveliipot,373,8229
healleveliipot,373,8229
healinglevel2pot,373,8229
heallevel2pot,373,8229
healingiipot,373,8229
healiipot,373,8229
h2pot,373,8229
strengthleveliipotion,373,8233
strongleveliipotion,373,8233
strleveliipotion,373,8233
strengthlevel2potion,373,8233
stronglevel2potion,373,8233
strlevel2potion,373,8233
strengthiipotion,373,8233
strongiipotion,373,8233
striipotion,373,8233
strengthleveliipot,373,8233
strongleveliipot,373,8233
strleveliipot,373,8233
strengthlevel2pot,373,8233
stronglevel2pot,373,8233
strlevel2pot,373,8233
strengthiipot,373,8233
strongiipot,373,8233
striipot,373,8233
st2pot,373,8233
leapingleveliipotion,373,8235
leapleveliipotion,373,8235
leaplevel2potion,373,8235
leapinglevel2potion,373,8235
leapingiipotion,373,8235
leapiipotion,373,8235
leapiipotion,373,8235
leapingiipotion,373,8235
leap2potion,373,8235
leaping2potion,373,8235
harmingleveliipotion,373,8236
damageleveliipotion,373,8236
dmgleveliipotion,373,8236
harminglevel2potion,373,8236
damagelevel2potion,373,8236
dmglevel2potion,373,8236
harmingiipotion,373,8236
damageiipotion,373,8236
dmgiipotion,373,8236
harmingleveliipot,373,8236
damageleveliipot,373,8236
dmgleveliipot,373,8236
harminglevel2pot,373,8236
damagelevel2pot,373,8236
dmglevel2pot,373,8236
harmingiipot,373,8236
damageiipot,373,8236
dmgiipot,373,8236
d2pot,373,8236
regenerationextendedpotion,373,8257
regenerateextendedpotion,373,8257
regenextendepotion,373,8257
regenerationexpotion,373,8257
regenerateexpotion,373,8257
regenexpotion,373,8257
regenerationextendedpot,373,8257
regenerateextendedpot,373,8257
regenextendepot,373,8257
